Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
84.0,24.0,117.0,299.0,378.0,143.0,584.0,111.0,426.0,92.0,7.0,69.0,18.0,257.0,171.0,58.0,394.0,305.0,44.0,6.0,270.0
87.0,25.0,119.0,303.0,391.0,145.0,583.0,112.0,444.0,93.0,7.0,72.0,21.0,250.0,171.0,56.0,370.0,293.0,41.0,6.0,281.0
88.0,25.0,118.0,307.0,403.0,146.0,603.0,111.0,454.0,91.0,7.0,73.0,22.0,266.0,174.0,55.0,368.0,295.0,40.0,5.0,280.0
91.0,26.0,116.0,307.0,404.0,153.0,606.0,104.0,483.0,91.0,5.0,71.0,22.0,266.0,178.0,55.0,358.0,285.0,44.0,7.0,298.0
86.0,26.0,121.0,303.0,427.0,163.0,619.0,103.0,481.0,87.0,5.0,74.0,21.0,277.0,179.0,52.0,370.0,293.0,42.0,8.0,313.0
85.0,27.0,121.0,312.0,437.0,179.0,628.0,98.0,491.0,80.0,3.0,73.0,21.0,288.0,178.0,52.0,376.0,293.0,40.0,7.0,316.0
92.0,28.0,129.0,314.0,460.0,181.0,654.0,110.0,510.0,93.0,2.0,83.0,22.0,303.0,183.0,52.0,384.0,297.0,43.0,9.0,334.0
95.0,25.0,128.0,323.0,475.0,193.0,679.0,118.0,575.0,91.0,2.0,79.0,30.0,307.0,187.0,53.0,398.0,301.0,45.0,8.0,339.0
97.0,26.0,134.0,318.0,500.0,203.0,674.0,120.0,609.0,91.0,5.0,78.0,28.0,320.0,180.0,53.0,394.0,305.0,45.0,9.0,357.0
101.0,24.0,134.0,320.0,501.0,212.0,687.0,109.0,640.0,86.0,6.0,80.0,32.0,326.0,167.0,52.0,388.0,309.0,47.0,9.0,361.0
95.0,23.0,123.0,322.0,517.0,219.0,696.0,113.0,680.0,88.0,8.0,85.0,39.0,339.0,165.0,54.0,370.0,301.0,44.0,9.0,367.0
96.0,24.0,125.0,319.0,540.0,232.0,693.0,119.0,714.0,89.0,9.0,85.0,42.0,332.0,169.0,59.0,386.0,297.0,53.0,8.0,371.0
96.0,23.0,123.0,320.0,574.0,241.0,719.0,132.0,727.0,87.0,9.0,87.0,47.0,340.0,161.0,61.0,379.0,292.0,53.0,8.0,386.0
99.0,23.0,131.0,313.0,614.0,249.0,740.0,136.0,751.0,91.0,10.0,88.0,57.0,367.0,166.0,64.0,393.0,299.0,54.0,7.0,404.0
100.0,19.0,128.0,324.0,616.0,254.0,761.0,141.0,803.0,90.0,10.0,89.0,53.0,356.0,168.0,61.0,382.0,303.0,54.0,11.0,434.0
102.0,17.0,134.0,333.0,623.0,258.0,784.0,144.0,801.0,92.0,10.0,85.0,51.0,347.0,162.0,56.0,384.0,300.0,54.0,13.0,452.0
98.0,17.0,128.0,330.0,637.0,277.0,773.0,149.0,814.0,95.0,11.0,89.0,52.0,363.0,162.0,60.0,376.0,301.0,56.0,15.0,474.0
98.0,17.0,126.0,320.0,634.0,279.0,797.0,161.0,848.0,97.0,12.0,97.0,49.0,358.0,161.0,74.0,371.0,297.0,58.0,16.0,484.0
107.0,16.0,131.0,323.0,652.0,286.0,804.0,156.0,864.0,103.0,12.0,95.0,44.0,368.0,158.0,74.0,367.0,294.0,60.0,16.0,520.0
115.0,14.0,133.0,325.0,694.0,303.0,810.0,154.0,880.0,102.0,13.0,101.0,50.0,390.0,159.0,76.0,359.0,295.0,62.0,19.0,548.0
119.0,14.0,140.0,333.0,729.0,316.0,832.0,160.0,916.0,107.0,13.0,105.0,53.0,413.0,157.0,83.0,365.0,311.0,62.0,21.0,555.0
113.0,13.0,146.0,344.0,760.0,314.0,805.0,169.0,951.0,110.0,13.0,110.0,52.0,418.0,157.0,84.0,351.0,317.0,61.0,22.0,600.0
115.0,14.0,146.0,341.0,743.0,313.0,792.0,177.0,995.0,113.0,12.0,111.0,51.0,409.0,155.0,88.0,351.0,307.0,57.0,30.0,614.0
118.0,14.0,153.0,334.0,749.0,320.0,785.0,180.0,1004.0,117.0,12.0,113.0,53.0,436.0,152.0,86.0,351.0,298.0,53.0,29.0,639.0
123.0,12.0,155.0,333.0,762.0,309.0,815.0,186.0,1026.0,123.0,13.0,104.0,60.0,447.0,146.0,86.0,356.0,294.0,53.0,26.0,664.0
112.0,14.0,161.0,344.0,780.0,306.0,803.0,195.0,1045.0,126.0,13.0,106.0,58.0,456.0,154.0,85.0,345.0,295.0,47.0,24.0,691.0
122.0,14.0,165.0,352.0,807.0,316.0,811.0,194.0,1079.0,126.0,14.0,107.0,67.0,476.0,160.0,90.0,347.0,299.0,50.0,22.0,715.0
128.0,14.0,172.0,362.0,856.0,334.0,864.0,215.0,1111.0,130.0,15.0,113.0,73.0,500.0,155.0,93.0,362.0,300.0,50.0,20.0,755.0
127.0,18.0,179.0,364.0,888.0,331.0,875.0,218.0,1175.0,136.0,15.0,116.0,75.0,502.0,153.0,99.0,373.0,312.0,48.0,21.0,829.0
130.0,21.0,185.0,375.0,919.0,327.0,873.0,222.0,1202.0,142.0,12.0,112.0,76.0,496.0,159.0,97.0,366.0,317.0,49.0,23.0,787.0
134.0,20.0,184.0,373.0,981.0,322.0,891.0,259.0,1220.0,143.0,13.0,114.0,92.0,507.0,154.0,102.0,387.0,325.0,51.0,25.0,847.0
130.0,20.0,183.0,371.0,1009.0,322.0,896.0,273.0,1263.0,143.0,11.0,107.0,95.0,532.0,147.0,103.0,392.0,334.0,52.0,24.0,892.0
127.0,21.0,180.0,374.0,1016.0,316.0,882.0,294.0,1272.0,144.0,10.0,103.0,95.0,554.0,145.0,99.0,400.0,323.0,51.0,21.0,930.0
135.0,21.0,183.0,394.0,1031.0,321.0,894.0,301.0,1251.0,152.0,11.0,111.0,99.0,596.0,146.0,102.0,435.0,342.0,52.0,21.0,928.0
134.0,21.0,196.0,388.0,1092.0,334.0,935.0,326.0,1278.0,159.0,11.0,118.0,108.0,628.0,146.0,100.0,450.0,354.0,55.0,22.0,952.0
135.0,25.0,210.0,409.0,1093.0,341.0,925.0,323.0,1331.0,163.0,13.0,108.0,120.0,650.0,156.0,94.0,474.0,359.0,55.0,23.0,1019.0
134.0,26.0,220.0,420.0,1098.0,327.0,937.0,328.0,1334.0,177.0,12.0,107.0,115.0,664.0,155.0,117.0,497.0,371.0,56.0,20.0,1064.0
140.0,31.0,224.0,421.0,1096.0,321.0,916.0,346.0,1331.0,186.0,11.0,98.0,110.0,677.0,153.0,125.0,512.0,371.0,57.0,20.0,1109.0
135.0,33.0,226.0,445.0,1091.0,317.0,939.0,366.0,1340.0,191.0,8.0,103.0,102.0,720.0,168.0,123.0,533.0,390.0,59.0,20.0,1134.0
140.0,30.0,236.0,449.0,1093.0,319.0,944.0,368.0,1377.0,201.0,9.0,94.0,110.0,720.0,164.0,128.0,549.0,389.0,60.0,22.0,1127.0
149.0,30.0,240.0,454.0,1135.0,315.0,945.0,376.0,1385.0,204.0,9.0,97.0,110.0,752.0,174.0,127.0,575.0,386.0,63.0,24.0,1142.0
149.0,32.0,249.0,470.0,1190.0,324.0,1023.0,411.0,1420.0,213.0,9.0,102.0,120.0,824.0,178.0,131.0,591.0,406.0,62.0,23.0,1161.0
147.0,38.0,252.0,487.0,1191.0,328.0,1043.0,432.0,1468.0,216.0,11.0,109.0,124.0,894.0,188.0,127.0,605.0,424.0,65.0,24.0,1220.0
141.0,42.0,260.0,495.0,1216.0,319.0,1031.0,453.0,1516.0,216.0,12.0,107.0,120.0,918.0,196.0,132.0,634.0,437.0,67.0,24.0,1218.0
145.0,41.0,284.0,494.0,1231.0,307.0,1039.0,462.0,1570.0,228.0,15.0,103.0,121.0,935.0,192.0,138.0,644.0,453.0,73.0,22.0,1248.0
149.0,42.0,283.0,489.0,1226.0,300.0,1047.0,472.0,1568.0,222.0,15.0,101.0,118.0,980.0,195.0,142.0,664.0,484.0,76.0,26.0,1251.0
152.0,45.0,283.0,526.0,1249.0,286.0,1076.0,483.0,1579.0,220.0,18.0,91.0,109.0,1013.0,197.0,143.0,673.0,481.0,77.0,27.0,1235.0
165.0,47.0,298.0,522.0,1294.0,309.0,1097.0,511.0,1619.0,241.0,17.0,96.0,111.0,1081.0,193.0,140.0,710.0,515.0,91.0,31.0,1221.0
175.0,52.0,317.0,552.0,1343.0,311.0,1131.0,545.0,1726.0,245.0,19.0,108.0,111.0,1147.0,201.0,147.0,738.0,569.0,102.0,33.0,1277.0
184.0,51.0,319.0,569.0,1398.0,309.0,1160.0,549.0,1891.0,254.0,20.0,105.0,115.0,1210.0,221.0,148.0,773.0,600.0,112.0,31.0,1215.0
196.0,55.0,341.0,624.0,1418.0,305.0,1217.0,543.0,2022.0,261.0,21.0,97.0,115.0,1246.0,227.0,157.0,792.0,627.0,122.0,30.0,1347.0
189.0,62.0,333.0,692.0,1455.0,308.0,1277.0,542.0,2035.0,260.0,21.0,99.0,121.0,1278.0,271.0,159.0,834.0,676.0,130.0,31.0,1319.0
198.0,65.0,340.0,723.0,1462.0,315.0,1316.0,529.0,2080.0,262.0,21.0,98.0,124.0,1330.0,307.0,162.0,847.0,712.0,131.0,37.0,1351.0
200.0,66.0,336.0,741.0,1483.0,303.0,1307.0,542.0,2167.0,270.0,20.0,89.0,124.0,1350.0,309.0,157.0,870.0,734.0,141.0,35.0,1318.0
206.0,73.0,340.0,773.0,1581.0,326.0,1325.0,557.0,2268.0,277.0,22.0,93.0,136.0,1403.0,315.0,176.0,918.0,780.0,159.0,39.0,1308.0
216.0,73.0,352.0,810.0,1659.0,338.0,1357.0,578.0,2366.0,286.0,23.0,102.0,135.0,1466.0,332.0,192.0,984.0,839.0,172.0,48.0,1356.0
239.0,73.0,364.0,838.0,1714.0,334.0,1445.0,593.0,2546.0,288.0,23.0,103.0,122.0,1528.0,370.0,167.0,1007.0,907.0,187.0,51.0,1405.0
250.0,74.0,382.0,878.0,1763.0,338.0,1477.0,607.0,2646.0,296.0,24.0,96.0,120.0,1582.0,402.0,193.0,1028.0,961.0,196.0,50.0,1429.0
272.0,72.0,386.0,941.0,1884.0,336.0,1555.0,647.0,2748.0,293.0,23.0,92.0,121.0,1649.0,422.0,195.0,1063.0,1001.0,193.0,47.0,1354.0
294.0,76.0,405.0,999.0,1988.0,357.0,1563.0,684.0,2858.0,295.0,25.0,92.0,130.0,1730.0,442.0,202.0,1138.0,1066.0,190.0,47.0,1509.0
309.0,70.0,395.0,1035.0,2017.0,370.0,1591.0,706.0,2844.0,307.0,26.0,94.0,128.0,1810.0,469.0,213.0,1187.0,1107.0,204.0,48.0,1557.0
318.0,71.0,412.0,1107.0,2076.0,382.0,1640.0,701.0,3131.0,309.0,30.0,96.0,130.0,1869.0,468.0,216.0,1261.0,1151.0,210.0,51.0,1613.0
339.0,74.0,416.0,1162.0,2194.0,395.0,1715.0,740.0,3245.0,304.0,30.0,97.0,137.0,1985.0,489.0,218.0,1303.0,1197.0,216.0,52.0,1638.0
370.0,78.0,448.0,1176.0,2318.0,390.0,1779.0,729.0,3458.0,310.0,24.0,94.0,150.0,2059.0,524.0,244.0,1386.0,1230.0,212.0,59.0,1706.0
373.0,74.0,432.0,1205.0,2335.0,391.0,1831.0,727.0,3570.0,326.0,24.0,90.0,157.0,2081.0,541.0,242.0,1441.0,1276.0,222.0,56.0,1584.0
386.0,80.0,432.0,1233.0,2409.0,410.0,1824.0,716.0,3709.0,325.0,20.0,90.0,153.0,2076.0,548.0,259.0,1463.0,1296.0,226.0,60.0,1601.0
391.0,85.0,446.0,1270.0,2460.0,413.0,1879.0,734.0,3731.0,329.0,22.0,98.0,148.0,2077.0,586.0,253.0,1472.0,1315.0,216.0,69.0,1704.0
413.0,89.0,453.0,1334.0,2486.0,408.0,1938.0,731.0,3761.0,328.0,24.0,106.0,148.0,2084.0,614.0,252.0,1488.0,1349.0,236.0,75.0,1730.0
424.0,95.0,469.0,1365.0,2543.0,414.0,1952.0,738.0,3834.0,338.0,25.0,108.0,148.0,2159.0,654.0,264.0,1516.0,1368.0,230.0,76.0,1690.0
433.0,90.0,473.0,1403.0,2605.0,441.0,1993.0,766.0,3916.0,343.0,26.0,111.0,158.0,2207.0,678.0,266.0,1562.0,1441.0,228.0,77.0,1728.0
436.0,88.0,479.0,1382.0,2592.0,478.0,2056.0,768.0,3971.0,347.0,24.0,119.0,172.0,2208.0,719.0,262.0,1559.0,1449.0,217.0,84.0,1753.0
448.0,93.0,473.0,1411.0,2561.0,474.0,2092.0,763.0,3943.0,349.0,22.0,127.0,169.0,2205.0,734.0,288.0,1556.0,1441.0,214.0,82.0,1743.0
458.0,95.0,470.0,1430.0,2617.0,469.0,2117.0,766.0,3990.0,342.0,19.0,120.0,165.0,2199.0,754.0,295.0,1573.0,1454.0,213.0,84.0,1727.0
431.0,93.0,474.0,1439.0,2604.0,466.0,2153.0,782.0,3779.0,349.0,19.0,124.0,167.0,2195.0,779.0,299.0,1587.0,1465.0,208.0,82.0,1697.0
438.0,94.0,464.0,1449.0,2609.0,463.0,2151.0,777.0,3735.0,346.0,19.0,121.0,160.0,2227.0,768.0,305.0,1573.0,1475.0,199.0,82.0,1663.0
448.0,92.0,472.0,1483.0,2694.0,488.0,2226.0,789.0,3663.0,341.0,20.0,124.0,162.0,2275.0,762.0,317.0,1590.0,1454.0,200.0,83.0,1629.0
456.0,94.0,468.0,1491.0,2773.0,503.0,2249.0,774.0,3681.0,350.0,21.0,125.0,169.0,2293.0,784.0,321.0,1625.0,1478.0,199.0,88.0,1605.0
455.0,90.0,465.0,1496.0,2744.0,515.0,2271.0,802.0,3675.0,354.0,34.0,132.0,170.0,2259.0,781.0,361.0,1622.0,1486.0,201.0,83.0,1732.0
449.0,97.0,445.0,1482.0,2729.0,530.0,2307.0,783.0,3664.0,357.0,37.0,120.0,171.0,2258.0,746.0,359.0,1615.0,1491.0,197.0,80.0,1749.0
455.0,101.0,449.0,1487.0,2759.0,516.0,2299.0,757.0,3518.0,358.0,42.0,115.0,176.0,2248.0,764.0,363.0,1600.0,1478.0,192.0,79.0,1742.0
452.0,104.0,425.0,1486.0,2758.0,523.0,2341.0,758.0,3416.0,361.0,44.0,120.0,163.0,2242.0,796.0,401.0,1601.0,1456.0,198.0,76.0,1705.0
453.0,101.0,425.0,1486.0,2763.0,516.0,2326.0,726.0,3326.0,371.0,44.0,115.0,165.0,2200.0,793.0,401.0,1620.0,1461.0,207.0,72.0,1653.0
448.0,99.0,428.0,1492.0,2783.0,548.0,2350.0,748.0,3258.0,364.0,39.0,121.0,170.0,2208.0,794.0,403.0,1610.0,1426.0,216.0,65.0,1640.0
464.0,101.0,425.0,1480.0,2850.0,561.0,2351.0,760.0,3267.0,384.0,40.0,139.0,173.0,2238.0,787.0,409.0,1637.0,1477.0,223.0,71.0,1660.0
465.0,94.0,434.0,1492.0,2852.0,539.0,2279.0,760.0,3279.0,408.0,41.0,131.0,179.0,2213.0,777.0,413.0,1620.0,1478.0,225.0,71.0,1672.0
469.0,93.0,431.0,1435.0,2834.0,539.0,2285.0,737.0,3199.0,392.0,43.0,130.0,173.0,2166.0,740.0,409.0,1612.0,1455.0,228.0,62.0,1642.0
509.0,96.0,426.0,1438.0,2671.0,532.0,2296.0,727.0,3117.0,395.0,43.0,124.0,176.0,2107.0,743.0,406.0,1607.0,1449.0,230.0,61.0,1628.0
521.0,95.0,410.0,1432.0,2579.0,522.0,2273.0,722.0,3030.0,392.0,42.0,127.0,171.0,2093.0,813.0,410.0,1558.0,1406.0,225.0,56.0,1563.0
521.0,92.0,401.0,1416.0,2556.0,509.0,2256.0,722.0,2870.0,377.0,43.0,128.0,170.0,2047.0,819.0,398.0,1542.0,1391.0,224.0,57.0,1487.0
535.0,95.0,394.0,1422.0,2556.0,513.0,2256.0,715.0,2795.0,379.0,44.0,140.0,164.0,2034.0,821.0,393.0,1523.0,1384.0,224.0,53.0,1489.0
544.0,95.0,402.0,1431.0,2607.0,520.0,2298.0,718.0,2765.0,377.0,48.0,150.0,173.0,2060.0,820.0,394.0,1539.0,1387.0,229.0,52.0,1489.0
560.0,98.0,404.0,1420.0,2425.0,495.0,2258.0,713.0,2716.0,366.0,47.0,144.0,177.0,2015.0,799.0,437.0,1509.0,1374.0,212.0,52.0,1492.0
563.0,98.0,396.0,1391.0,2379.0,469.0,2232.0,696.0,2585.0,367.0,50.0,142.0,168.0,1979.0,814.0,434.0,1484.0,1348.0,214.0,55.0,1418.0
543.0,101.0,379.0,1350.0,2315.0,446.0,2185.0,679.0,2454.0,361.0,48.0,123.0,154.0,1893.0,816.0,433.0,1471.0,1295.0,211.0,52.0,1367.0
536.0,105.0,376.0,1320.0,2279.0,431.0,2173.0,662.0,2335.0,348.0,47.0,122.0,147.0,1829.0,813.0,442.0,1439.0,1266.0,201.0,45.0,1173.0
527.0,100.0,378.0,1291.0,2213.0,419.0,2120.0,624.0,2221.0,344.0,44.0,113.0,139.0,1743.0,817.0,437.0,1423.0,1245.0,200.0,44.0,1091.0
522.0,104.0,374.0,1307.0,2189.0,432.0,2092.0,598.0,2104.0,343.0,48.0,121.0,141.0,1723.0,801.0,437.0,1409.0,1190.0,203.0,44.0,1068.0
517.0,103.0,380.0,1286.0,2231.0,434.0,2041.0,619.0,2075.0,352.0,48.0,113.0,137.0,1718.0,805.0,433.0,1430.0,1193.0,210.0,44.0,1054.0
515.0,99.0,377.0,1220.0,2084.0,419.0,2053.0,589.0,2038.0,350.0,45.0,107.0,127.0,1640.0,804.0,431.0,1431.0,1150.0,211.0,42.0,989.0
511.0,93.0,385.0,1184.0,2036.0,394.0,2010.0,545.0,1918.0,349.0,45.0,96.0,115.0,1543.0,791.0,425.0,1401.0,1117.0,204.0,38.0,1000.0
493.0,95.0,382.0,1163.0,1939.0,391.0,1949.0,530.0,1807.0,340.0,42.0,95.0,100.0,1470.0,789.0,412.0,1343.0,1089.0,194.0,37.0,939.0
476.0,104.0,374.0,1101.0,1865.0,370.0,1897.0,512.0,1678.0,318.0,40.0,91.0,87.0,1368.0,784.0,397.0,1297.0,1044.0,190.0,33.0,909.0
448.0,99.0,355.0,1076.0,1838.0,349.0,1807.0,493.0,1547.0,308.0,38.0,75.0,85.0,1275.0,782.0,399.0,1288.0,1021.0,178.0,28.0,851.0
457.0,106.0,361.0,1026.0,1814.0,349.0,1788.0,491.0,1481.0,301.0,31.0,89.0,83.0,1317.0,784.0,395.0,1279.0,1011.0,186.0,28.0,841.0
454.0,107.0,374.0,1039.0,1857.0,340.0,1831.0,503.0,1483.0,303.0,31.0,89.0,86.0,1272.0,789.0,396.0,1256.0,1038.0,183.0,29.0,843.0
445.0,110.0,371.0,1040.0,1803.0,319.0,1803.0,482.0,1409.0,294.0,31.0,83.0,79.0,1223.0,780.0,391.0,1254.0,1022.0,172.0,35.0,826.0
431.0,110.0,346.0,970.0,1731.0,314.0,1759.0,446.0,1331.0,273.0,28.0,90.0,75.0,1165.0,756.0,379.0,1215.0,1002.0,166.0,32.0,794.0
430.0,113.0,326.0,927.0,1659.0,287.0,1693.0,419.0,1306.0,260.0,26.0,88.0,72.0,1115.0,733.0,374.0,1199.0,963.0,164.0,35.0,775.0
429.0,117.0,318.0,884.0,1573.0,265.0,1628.0,393.0,1290.0,249.0,26.0,79.0,71.0,1055.0,713.0,374.0,1186.0,922.0,159.0,35.0,739.0
404.0,110.0,304.0,846.0,1486.0,228.0,1578.0,371.0,1201.0,239.0,25.0,75.0,62.0,1008.0,663.0,363.0,1123.0,899.0,155.0,34.0,692.0
404.0,103.0,298.0,816.0,1468.0,225.0,1516.0,370.0,1156.0,229.0,26.0,73.0,60.0,1000.0,643.0,361.0,1121.0,871.0,153.0,34.0,674.0
400.0,96.0,312.0,787.0,1498.0,229.0,1534.0,370.0,1149.0,237.0,27.0,73.0,60.0,989.0,626.0,363.0,1116.0,856.0,157.0,28.0,658.0
380.0,96.0,301.0,789.0,1417.0,213.0,1460.0,362.0,1104.0,221.0,29.0,73.0,49.0,959.0,629.0,332.0,1111.0,846.0,156.0,23.0,614.0
348.0,96.0,294.0,715.0,1339.0,207.0,1395.0,320.0,1078.0,196.0,31.0,72.0,50.0,880.0,614.0,354.0,1071.0,826.0,148.0,21.0,580.0
337.0,94.0,289.0,682.0,1298.0,196.0,1328.0,296.0,1041.0,202.0,29.0,67.0,50.0,834.0,615.0,347.0,1034.0,796.0,152.0,20.0,546.0
325.0,95.0,290.0,685.0,1259.0,176.0,1260.0,267.0,983.0,192.0,31.0,63.0,50.0,773.0,601.0,356.0,1034.0,783.0,147.0,17.0,535.0
314.0,91.0,281.0,682.0,1235.0,162.0,1218.0,260.0,930.0,191.0,29.0,69.0,52.0,729.0,588.0,344.0,976.0,762.0,141.0,16.0,513.0
303.0,89.0,283.0,638.0,1245.0,168.0,1211.0,259.0,903.0,183.0,29.0,69.0,55.0,732.0,571.0,351.0,949.0,731.0,135.0,15.0,512.0
306.0,89.0,292.0,621.0,1278.0,171.0,1241.0,269.0,903.0,192.0,28.0,68.0,61.0,736.0,569.0,349.0,987.0,750.0,147.0,16.0,526.0
292.0,91.0,307.0,604.0,1207.0,170.0,1152.0,261.0,902.0,187.0,29.0,64.0,57.0,727.0,575.0,343.0,959.0,747.0,145.0,18.0,531.0
286.0,88.0,323.0,575.0,1157.0,154.0,1162.0,261.0,873.0,188.0,23.0,65.0,52.0,685.0,562.0,335.0,960.0,731.0,140.0,16.0,502.0
266.0,94.0,334.0,570.0,1132.0,160.0,1116.0,262.0,848.0,184.0,22.0,60.0,47.0,664.0,572.0,331.0,933.0,716.0,147.0,17.0,484.0
258.0,91.0,325.0,570.0,1106.0,160.0,1119.0,248.0,856.0,183.0,22.0,59.0,43.0,619.0,559.0,326.0,933.0,686.0,152.0,16.0,470.0
269.0,92.0,327.0,572.0,1099.0,150.0,1095.0,253.0,848.0,175.0,21.0,61.0,34.0,622.0,570.0,335.0,896.0,685.0,159.0,23.0,461.0
285.0,90.0,328.0,589.0,1106.0,146.0,1108.0,256.0,835.0,172.0,25.0,54.0,37.0,624.0,571.0,328.0,895.0,667.0,160.0,22.0,458.0
296.0,89.0,339.0,606.0,1133.0,150.0,1113.0,270.0,859.0,174.0,27.0,53.0,37.0,648.0,590.0,341.0,925.0,681.0,171.0,20.0,464.0
297.0,90.0,345.0,590.0,1098.0,147.0,1128.0,252.0,902.0,165.0,24.0,63.0,34.0,638.0,576.0,346.0,941.0,690.0,172.0,17.0,460.0
286.0,94.0,352.0,612.0,1068.0,139.0,1099.0,248.0,880.0,168.0,22.0,57.0,39.0,614.0,564.0,353.0,942.0,699.0,171.0,14.0,466.0
274.0,92.0,361.0,604.0,1044.0,141.0,1110.0,237.0,902.0,175.0,20.0,53.0,38.0,598.0,577.0,356.0,939.0,680.0,186.0,16.0,467.0
265.0,87.0,374.0,628.0,1017.0,134.0,1090.0,230.0,916.0,191.0,22.0,57.0,35.0,606.0,589.0,356.0,918.0,709.0,179.0,16.0,458.0
269.0,93.0,379.0,625.0,918.0,130.0,1088.0,235.0,938.0,196.0,23.0,52.0,29.0,597.0,598.0,345.0,910.0,719.0,190.0,14.0,442.0
286.0,100.0,369.0,643.0,931.0,134.0,1093.0,236.0,931.0,202.0,27.0,53.0,33.0,603.0,589.0,342.0,938.0,741.0,193.0,16.0,437.0
286.0,108.0,384.0,633.0,966.0,140.0,1145.0,243.0,956.0,218.0,26.0,66.0,41.0,596.0,601.0,354.0,981.0,769.0,202.0,19.0,457.0
290.0,106.0,390.0,650.0,1003.0,138.0,1153.0,259.0,979.0,220.0,26.0,77.0,40.0,591.0,652.0,349.0,1005.0,790.0,196.0,18.0,492.0
287.0,98.0,399.0,654.0,1007.0,134.0,1170.0,253.0,987.0,227.0,28.0,73.0,41.0,585.0,638.0,340.0,989.0,790.0,195.0,15.0,495.0
290.0,101.0,388.0,648.0,1012.0,136.0,1187.0,251.0,1006.0,233.0,28.0,65.0,47.0,592.0,647.0,335.0,983.0,807.0,203.0,15.0,502.0
287.0,104.0,391.0,674.0,999.0,128.0,1180.0,247.0,999.0,238.0,25.0,72.0,46.0,592.0,645.0,332.0,969.0,806.0,204.0,14.0,489.0
289.0,111.0,386.0,688.0,1033.0,124.0,1190.0,253.0,960.0,238.0,25.0,61.0,50.0,589.0,652.0,343.0,964.0,809.0,203.0,13.0,494.0
284.0,114.0,398.0,698.0,1071.0,133.0,1201.0,257.0,972.0,235.0,25.0,63.0,54.0,610.0,662.0,340.0,993.0,823.0,214.0,16.0,482.0
302.0,110.0,401.0,733.0,1124.0,136.0,1232.0,266.0,1014.0,248.0,27.0,78.0,57.0,630.0,664.0,343.0,1019.0,863.0,216.0,18.0,502.0
301.0,115.0,399.0,753.0,1124.0,139.0,1279.0,271.0,1056.0,249.0,29.0,71.0,58.0,626.0,691.0,348.0,1040.0,883.0,220.0,20.0,555.0
303.0,112.0,403.0,737.0,1150.0,139.0,1280.0,271.0,1079.0,254.0,33.0,72.0,56.0,638.0,707.0,353.0,1046.0,891.0,227.0,19.0,582.0
310.0,109.0,387.0,762.0,1169.0,141.0,1270.0,250.0,1081.0,257.0,33.0,74.0,59.0,620.0,694.0,354.0,1049.0,900.0,233.0,20.0,594.0
311.0,108.0,382.0,767.0,1175.0,148.0,1279.0,256.0,1112.0,250.0,34.0,71.0,60.0,622.0,717.0,355.0,1032.0,899.0,246.0,21.0,612.0
313.0,106.0,376.0,759.0,1198.0,151.0,1269.0,258.0,1118.0,249.0,29.0,64.0,58.0,630.0,718.0,349.0,1038.0,891.0,255.0,20.0,593.0
325.0,105.0,368.0,771.0,1221.0,146.0,1266.0,260.0,1125.0,244.0,30.0,64.0,66.0,649.0,712.0,348.0,1042.0,891.0,267.0,21.0,585.0
322.0,101.0,384.0,764.0,1266.0,151.0,1270.0,263.0,1152.0,255.0,27.0,65.0,68.0,656.0,722.0,353.0,1074.0,934.0,269.0,27.0,601.0
338.0,100.0,384.0,760.0,1244.0,148.0,1224.0,258.0,1198.0,241.0,28.0,54.0,62.0,654.0,730.0,353.0,1058.0,954.0,284.0,25.0,620.0
326.0,103.0,368.0,756.0,1260.0,140.0,1233.0,253.0,1179.0,245.0,30.0,50.0,58.0,648.0,724.0,347.0,1057.0,924.0,282.0,21.0,626.0
326.0,101.0,361.0,756.0,1280.0,142.0,1231.0,251.0,1128.0,231.0,29.0,49.0,60.0,657.0,715.0,336.0,1057.0,910.0,277.0,17.0,635.0
327.0,102.0,361.0,751.0,1291.0,141.0,1236.0,255.0,1143.0,231.0,31.0,49.0,64.0,673.0,717.0,347.0,1044.0,875.0,279.0,16.0,631.0
323.0,99.0,357.0,745.0,1275.0,140.0,1186.0,264.0,1147.0,235.0,32.0,44.0,63.0,685.0,711.0,351.0,1038.0,852.0,282.0,14.0,642.0
319.0,98.0,363.0,745.0,1305.0,141.0,1213.0,276.0,1122.0,218.0,32.0,45.0,63.0,692.0,697.0,358.0,1049.0,826.0,284.0,15.0,642.0
326.0,101.0,367.0,747.0,1343.0,151.0,1267.0,281.0,1146.0,211.0,33.0,50.0,62.0,708.0,688.0,368.0,1077.0,840.0,285.0,19.0,652.0
326.0,95.0,360.0,745.0,1336.0,151.0,1255.0,294.0,1148.0,209.0,33.0,52.0,63.0,718.0,677.0,367.0,1027.0,845.0,278.0,19.0,672.0
326.0,93.0,344.0,726.0,1366.0,149.0,1262.0,293.0,1189.0,215.0,34.0,47.0,54.0,721.0,663.0,375.0,1003.0,809.0,279.0,17.0,650.0
324.0,93.0,343.0,728.0,1355.0,153.0,1275.0,298.0,1163.0,205.0,32.0,41.0,45.0,729.0,650.0,361.0,987.0,783.0,273.0,17.0,640.0
